label,q1,q2
1,Q384470,Q130410
1,Q489959,Q211990
1,Q021086,Q399974
1,Q587074,Q260475
1,Q357348,Q380745
1,Q656676,Q521124
1,Q209875,Q613550
1,Q584764,Q164341
1,Q475108,Q588033
1,Q686289,Q262218
1,Q085589,Q538843
1,Q476522,Q009789
1,Q190346,Q107940
1,Q183354,Q120806
1,Q354605,Q527739
1,Q669507,Q111645
1,Q101885,Q290728
1,Q542973,Q397713
1,Q601970,Q027633
1,Q551990,Q480580
1,Q109016,Q204036
1,Q425111,Q155624
1,Q593308,Q652180
1,Q576291,Q100089
1,Q296575,Q677693
1,Q472601,Q111195
1,Q546201,Q523728
1,Q057549,Q488037
1,Q252278,Q679948
1,Q012075,Q575995
1,Q043836,Q085025
1,Q684613,Q153382
1,Q194888,Q096321
1,Q425746,Q344450
1,Q329038,Q605880
1,Q205731,Q064059
1,Q081794,Q070892
1,Q350640,Q408186
1,Q072829,Q297357
1,Q129049,Q174017
1,Q358229,Q042575
1,Q302424,Q567679
1,Q584063,Q189168
1,Q465551,Q013693
1,Q587058,Q078244
1,Q678920,Q113754
1,Q084738,Q314986
1,Q620869,Q180021
1,Q655735,Q302470
1,Q563441,Q525673
1,Q678008,Q597431
1,Q345491,Q242811
1,Q465346,Q727226
1,Q109700,Q130163
1,Q396450,Q599357
1,Q620869,Q600776
1,Q132663,Q149996
1,Q579253,Q155698
1,Q562192,Q677814
1,Q206579,Q178419
1,Q444770,Q299214
1,Q371545,Q248966
1,Q508952,Q118039
1,Q145250,Q702481
1,Q031510,Q156779
1,Q150783,Q354605
1,Q707166,Q405292
1,Q688898,Q091833
1,Q070967,Q017767
1,Q471697,Q457530
1,Q309664,Q176289
1,Q301893,Q515117
1,Q202511,Q381734
1,Q488807,Q512132
1,Q211077,Q313884
1,Q371502,Q446201
1,Q063972,Q645389
1,Q192467,Q036151
1,Q692231,Q524474
1,Q273001,Q105461
1,Q099135,Q655161
1,Q132760,Q116129
1,Q725558,Q411983
1,Q405490,Q521452
1,Q129049,Q681185
1,Q451610,Q613550
1,Q531906,Q102726
1,Q315482,Q577115
1,Q593388,Q298663
1,Q444633,Q554291
1,Q209309,Q156251
1,Q418100,Q713810
1,Q253380,Q265063
1,Q371460,Q307197
1,Q059283,Q394738
1,Q409765,Q266711
1,Q044530,Q234458
1,Q521607,Q176561
1,Q055304,Q463055
1,Q337429,Q005227
1,Q308891,Q286059
1,Q228974,Q532138
1,Q482314,Q517384
1,Q072361,Q469496
1,Q110090,Q551423
1,Q713287,Q028823
1,Q417884,Q497740
1,Q440978,Q311180
1,Q221691,Q033290
1,Q534178,Q652515
1,Q223146,Q121212
1,Q324917,Q086213
1,Q459225,Q560505
1,Q493066,Q355040
1,Q308791,Q127141
1,Q040466,Q535381
1,Q265303,Q255389
1,Q026557,Q592622
1,Q597508,Q174132
1,Q439819,Q700094
1,Q144995,Q078989
1,Q258690,Q436081
1,Q689071,Q027411
1,Q667879,Q552474
1,Q557128,Q346925
1,Q025408,Q249413
1,Q715144,Q183753
1,Q270713,Q095646
1,Q706165,Q014388
1,Q276527,Q216083
1,Q581892,Q404439
1,Q484868,Q522738
1,Q579184,Q368990
1,Q183757,Q309258
1,Q031062,Q556257
1,Q497116,Q458137
1,Q674827,Q340939
1,Q468180,Q537991
1,Q313790,Q486102
1,Q417138,Q049085
1,Q131522,Q317401
1,Q084738,Q692491
1,Q608559,Q004202
1,Q313085,Q025652
1,Q719464,Q522281
1,Q087792,Q225938
1,Q715144,Q430608
1,Q389783,Q351193
1,Q568392,Q450557
1,Q380756,Q103365
1,Q278686,Q119645
1,Q246427,Q424244
1,Q101892,Q491879
1,Q644102,Q665690
1,Q065177,Q606731
1,Q660254,Q634331
1,Q561061,Q520681
1,Q314986,Q114219
1,Q499218,Q326873
1,Q505409,Q377343
1,Q418672,Q568023
1,Q681560,Q106843
1,Q454918,Q353526
1,Q198457,Q061735
1,Q349027,Q415236
1,Q401273,Q450557
1,Q469574,Q296575
1,Q014388,Q478758
1,Q631954,Q532553
1,Q339303,Q202176
1,Q048842,Q649815
1,Q377603,Q127141
1,Q061735,Q233942
1,Q251061,Q046638
1,Q390429,Q463994
1,Q664195,Q010303
1,Q018129,Q467931
1,Q687425,Q349027
1,Q444394,Q689004
1,Q567601,Q677490
1,Q037194,Q023630
1,Q111332,Q355378
1,Q239832,Q592413
1,Q669507,Q677058
1,Q662604,Q214937
1,Q128982,Q229917
1,Q253494,Q437624
1,Q181063,Q492208
1,Q461452,Q013693
1,Q457830,Q362125
1,Q452559,Q596828
1,Q101805,Q691516
1,Q354850,Q250253
1,Q332093,Q403631
1,Q699570,Q499844
1,Q015396,Q436579
1,Q193776,Q571386
1,Q295244,Q092815
1,Q177565,Q197627
1,Q555274,Q080676
1,Q196887,Q195819
1,Q269585,Q176802
1,Q704181,Q492557
1,Q310581,Q085589
1,Q518163,Q340343
1,Q668103,Q354263
1,Q031650,Q578889
1,Q152707,Q225809
1,Q545640,Q422420
1,Q710205,Q413525
1,Q557885,Q073841
1,Q587309,Q437265
1,Q144647,Q225764
1,Q535834,Q342491
1,Q264864,Q365032
1,Q550218,Q279452
1,Q027411,Q344405
1,Q646250,Q490341
1,Q321367,Q155425
1,Q105791,Q523982
1,Q289868,Q137976
1,Q333842,Q103623
1,Q039394,Q317215
1,Q301294,Q518091
1,Q534178,Q665030
1,Q230698,Q210500
1,Q147424,Q664195
1,Q697052,Q268920
1,Q282213,Q053248
1,Q498333,Q052374
1,Q043242,Q602938
1,Q149667,Q020630
1,Q077285,Q537024
1,Q266637,Q250585
1,Q508558,Q424625
1,Q263179,Q047708
1,Q589601,Q048118
1,Q459039,Q625025
1,Q392742,Q521309
1,Q316384,Q228930
1,Q102618,Q178161
1,Q053947,Q557128
1,Q649319,Q680448
1,Q668664,Q585844
1,Q595401,Q053480
1,Q119578,Q066137
1,Q073096,Q666869
1,Q397713,Q382168
1,Q516692,Q665698
1,Q614609,Q151822
1,Q648511,Q627541
1,Q650130,Q318816
1,Q225808,Q519882
1,Q127447,Q205928
1,Q025100,Q460472
1,Q459448,Q513578
1,Q028487,Q284520
1,Q511438,Q387047
1,Q713649,Q518241
1,Q142422,Q052678
1,Q416534,Q299397
1,Q425111,Q053813
1,Q368179,Q604579
1,Q278242,Q211990
1,Q200039,Q421188
1,Q379459,Q207259
1,Q178716,Q691137
1,Q141164,Q677830
1,Q015924,Q276234
1,Q644102,Q369932
1,Q700522,Q090461
1,Q141164,Q564899
1,Q375618,Q048842
1,Q055304,Q387837
1,Q276372,Q475251
1,Q672161,Q079354
1,Q713602,Q496253
1,Q663209,Q123332
1,Q522453,Q519516
1,Q686635,Q312898
1,Q057092,Q290630
1,Q005227,Q071062
1,Q229345,Q322620
1,Q530510,Q498787
1,Q206477,Q512534
1,Q249413,Q291797
1,Q487847,Q706163
1,Q568541,Q321890
1,Q500832,Q537315
1,Q073880,Q140818
1,Q000363,Q079439
1,Q073096,Q670972
1,Q173612,Q621258
1,Q548008,Q672566
1,Q582377,Q369109
1,Q165861,Q657878
1,Q654060,Q306609
1,Q277429,Q238765
1,Q152149,Q095281
1,Q027294,Q469496
1,Q172867,Q544178
1,Q650130,Q606123
1,Q180669,Q489810
1,Q654866,Q599422
1,Q211077,Q646270
1,Q324779,Q683091
1,Q043235,Q308891
1,Q672570,Q532929
1,Q222375,Q474679
1,Q194805,Q252521
1,Q563374,Q144749
1,Q187431,Q373534
1,Q161808,Q315997
1,Q166609,Q018066
1,Q125286,Q136685
1,Q723887,Q388701
1,Q415776,Q588478
1,Q077953,Q405322
1,Q695776,Q673579
1,Q622593,Q329247
1,Q227092,Q259222
1,Q075457,Q516865
1,Q713026,Q671234
1,Q394714,Q469546
1,Q383133,Q234734
1,Q393968,Q505708
1,Q658138,Q402017
1,Q289868,Q698560
1,Q111195,Q044277
1,Q329238,Q222144
1,Q296653,Q139959
1,Q554176,Q148709
1,Q236650,Q176561
1,Q197806,Q541020
1,Q090068,Q389670
1,Q306609,Q317831
1,Q473738,Q505814
1,Q683186,Q080532
1,Q372030,Q506461
1,Q036706,Q326001
1,Q600486,Q039394
1,Q703377,Q592622
1,Q251440,Q054898
1,Q351000,Q597703
1,Q719518,Q444884
1,Q150162,Q204399
1,Q251634,Q055304
1,Q360330,Q721961
1,Q303438,Q346406
1,Q032668,Q432969
1,Q243955,Q104292
1,Q664292,Q537779
1,Q441817,Q150486
1,Q488162,Q072361
1,Q594587,Q501044
1,Q612051,Q484147
1,Q271719,Q475251
1,Q444229,Q680448
1,Q380529,Q424359
1,Q092597,Q029468
1,Q206932,Q567601
1,Q686621,Q091391
1,Q429915,Q352951
1,Q697407,Q275721
1,Q517156,Q558278
1,Q711179,Q371060
1,Q200388,Q595436
1,Q613572,Q539218
1,Q134917,Q575166
1,Q700287,Q135397
1,Q481943,Q634331
1,Q170905,Q553650
1,Q294301,Q421175
1,Q285656,Q426641
1,Q176561,Q067561
1,Q388029,Q444707
1,Q269490,Q521124
1,Q278058,Q131349
1,Q616377,Q140120
1,Q668622,Q070547
1,Q693010,Q532138
1,Q182499,Q228754
1,Q076371,Q523881
1,Q666932,Q421188
1,Q050318,Q703431
1,Q680339,Q717262
1,Q044530,Q461174
1,Q349689,Q082069
1,Q457310,Q089587
1,Q127163,Q252711
1,Q320915,Q035601
1,Q302077,Q501120
1,Q509071,Q585856
1,Q583345,Q481188
1,Q610504,Q659963
1,Q681749,Q221770
1,Q709137,Q463029
1,Q454260,Q434510
1,Q397345,Q346122
1,Q087140,Q568536
1,Q286184,Q375886
1,Q004611,Q267133
1,Q672566,Q264969
1,Q553150,Q384072
1,Q037800,Q476302
1,Q438879,Q195819
1,Q339263,Q607458
1,Q459063,Q657113
1,Q550432,Q106371
1,Q329596,Q284875
1,Q575749,Q483306
1,Q643803,Q385819
1,Q683320,Q509935
1,Q573953,Q708803
1,Q064059,Q170286
1,Q004202,Q482003
1,Q713649,Q285288
1,Q245055,Q100804
1,Q346829,Q246374
1,Q519372,Q208060
1,Q361651,Q293577
1,Q412339,Q073978
1,Q210820,Q515883
1,Q086674,Q064916
1,Q432198,Q385798
1,Q255620,Q141000
1,Q125286,Q470826
1,Q231723,Q378429
1,Q646250,Q570771
1,Q671234,Q629895
1,Q659768,Q067766
1,Q458083,Q522738
1,Q627065,Q582402
1,Q293132,Q465233
1,Q627362,Q369671
1,Q575894,Q645061
1,Q288690,Q149996
1,Q123000,Q525982
1,Q219993,Q042691
1,Q297869,Q368304
1,Q128223,Q158879
1,Q531575,Q354605
1,Q305255,Q468372
1,Q010024,Q311619
1,Q050210,Q014793
1,Q486371,Q706862
1,Q516692,Q192023
1,Q618608,Q062356
1,Q496497,Q675912
1,Q018129,Q269287
1,Q688741,Q514484
1,Q072304,Q547596
1,Q722657,Q263990
1,Q230277,Q572586
1,Q396035,Q174314
1,Q304561,Q679720
1,Q384487,Q314446
1,Q303719,Q444976
1,Q232779,Q563272
1,Q314808,Q367455
1,Q145938,Q552813
1,Q384197,Q647099
1,Q357002,Q351263
1,Q343077,Q359074
1,Q258856,Q208783
1,Q424638,Q155616
1,Q137994,Q085589
1,Q516094,Q077285
1,Q576754,Q675588
1,Q255173,Q634331
1,Q079152,Q225809
1,Q416373,Q223146
1,Q500657,Q665648
1,Q650525,Q026264
1,Q269862,Q070317
1,Q215883,Q575166
1,Q722371,Q205928
1,Q127163,Q728065
1,Q702506,Q529978
1,Q647099,Q092173
1,Q307762,Q225809
1,Q110192,Q049461
1,Q689698,Q216940
1,Q050924,Q137810
1,Q450076,Q695067
1,Q025652,Q319771
1,Q346857,Q641990
1,Q663493,Q141033
1,Q421623,Q131256
1,Q366920,Q373089
1,Q348689,Q727932
1,Q587170,Q484401
1,Q626485,Q683595
1,Q211990,Q484834
1,Q470136,Q219993
1,Q015924,Q207397
1,Q500291,Q175857
1,Q298820,Q089587
1,Q060284,Q509448
1,Q620238,Q352339
1,Q295887,Q081970
1,Q011748,Q048729
1,Q044076,Q499216
1,Q007970,Q430328
1,Q724337,Q075473
1,Q428014,Q069226
1,Q307347,Q216629
1,Q294149,Q649619
1,Q046287,Q614246
1,Q676064,Q217728
1,Q226821,Q036706
1,Q507116,Q205928
1,Q483750,Q329089
1,Q227064,Q187144
1,Q042575,Q045201
1,Q129778,Q263180
1,Q254797,Q312743
1,Q423182,Q498333
1,Q456462,Q129049
1,Q475438,Q091001
1,Q324226,Q477528
1,Q507278,Q358618
1,Q005111,Q694130
1,Q410744,Q106993
1,Q495881,Q327896
1,Q243775,Q036058
1,Q246412,Q008882
1,Q204399,Q607714
1,Q347520,Q332991
1,Q087851,Q050066
1,Q404434,Q621700
1,Q141033,Q679821
1,Q076902,Q397335
1,Q477297,Q469349
1,Q654244,Q372030
1,Q229345,Q677376
1,Q652814,Q120806
1,Q029886,Q452416
1,Q046523,Q282556
1,Q284906,Q620122
1,Q575166,Q071568
1,Q065317,Q705674
1,Q543694,Q217978
1,Q390148,Q500763
1,Q018679,Q688913
1,Q480507,Q076671
1,Q062867,Q084642
1,Q396533,Q591413
1,Q127376,Q720286
1,Q122561,Q092715
1,Q452407,Q113754
1,Q316668,Q296205
1,Q485633,Q606185
1,Q285398,Q340302
1,Q063972,Q254902
1,Q441981,Q629145
1,Q365147,Q015850
1,Q220721,Q017551
1,Q082365,Q640209
1,Q426271,Q484478
1,Q004521,Q655201
1,Q092597,Q519372
1,Q438008,Q223812
1,Q006620,Q650234
1,Q727226,Q379459
1,Q430674,Q115426
1,Q056525,Q360562
1,Q663135,Q061195
1,Q693086,Q681749
1,Q705044,Q166534
1,Q298094,Q348862
1,Q346162,Q179755
1,Q468334,Q498873
1,Q217006,Q187805
1,Q288159,Q128223
1,Q715991,Q620779
1,Q072789,Q603238
1,Q287045,Q450217
1,Q620238,Q007719
1,Q627426,Q095171
1,Q013472,Q217496
1,Q493240,Q546599
1,Q578569,Q440335
1,Q292950,Q326695
1,Q058650,Q336535
1,Q187218,Q623064
1,Q539312,Q019989
1,Q269862,Q702007
1,Q630478,Q392256
1,Q686040,Q181063
1,Q424638,Q336750
1,Q181132,Q473410
1,Q360418,Q349930
1,Q311303,Q416941
1,Q165153,Q123143
1,Q665655,Q510025
1,Q374808,Q091001
1,Q255389,Q422297
1,Q670623,Q223146
1,Q127141,Q655411
1,Q321557,Q179929
1,Q410852,Q012806
1,Q648840,Q102444
1,Q538229,Q427039
1,Q054411,Q304146
1,Q187234,Q680210
1,Q710903,Q611091
1,Q143554,Q316265
1,Q326320,Q489948
1,Q721527,Q201079
1,Q088710,Q249907
1,Q035601,Q691342
1,Q720366,Q530408
1,Q506384,Q600273
1,Q725237,Q541297
1,Q180669,Q469389
1,Q706728,Q614226
1,Q221770,Q340537
1,Q623072,Q517980
1,Q047708,Q182227
1,Q502748,Q430513
1,Q176109,Q433246
1,Q563182,Q015374
1,Q144749,Q215109
1,Q414588,Q447116
1,Q196441,Q000866
1,Q327305,Q375424
1,Q229768,Q675249
1,Q027281,Q216629
1,Q667868,Q560115
1,Q215305,Q228506
1,Q409461,Q048101
1,Q095281,Q559200
1,Q713475,Q040243
1,Q500658,Q628252
1,Q211483,Q022443
1,Q087447,Q624597
1,Q456978,Q414427
1,Q188240,Q086455
1,Q676869,Q641990
1,Q187668,Q233899
1,Q591486,Q510350
1,Q374285,Q587097
1,Q666655,Q697402
1,Q205636,Q579918
1,Q549447,Q388701
1,Q078940,Q540823
1,Q590467,Q458137
1,Q491545,Q063959
1,Q228866,Q107715
1,Q264872,Q007970
1,Q628938,Q225809
1,Q652760,Q095282
1,Q210163,Q036391
1,Q513070,Q459155
1,Q379234,Q135431
1,Q557554,Q594692
1,Q702548,Q270450
1,Q404346,Q111764
1,Q444707,Q045851
1,Q439351,Q128001
1,Q505642,Q381138
1,Q597322,Q107715
1,Q700616,Q216802
1,Q337208,Q503854
1,Q171891,Q522453
1,Q665740,Q435586
1,Q173407,Q408706
1,Q080992,Q500657
1,Q364502,Q375924
1,Q428014,Q164575
1,Q344984,Q158407
1,Q236974,Q632400
1,Q540836,Q280416
1,Q015850,Q097502
1,Q637718,Q082408
1,Q054223,Q271211
1,Q563792,Q659349
1,Q557540,Q299214
1,Q307290,Q622362
1,Q231827,Q120451
1,Q192798,Q311015
1,Q407595,Q212336
1,Q441970,Q007970
1,Q406322,Q015533
1,Q360464,Q381138
1,Q513070,Q726049
1,Q526297,Q461114
1,Q469686,Q173464
1,Q621145,Q334700
1,Q473230,Q537829
1,Q061056,Q221608
1,Q340743,Q099617
1,Q074029,Q367041
1,Q418707,Q130785
1,Q204939,Q614775
1,Q064245,Q283318
1,Q376644,Q168885
1,Q333270,Q369970
1,Q238765,Q430480
1,Q647099,Q540488
1,Q011518,Q236246
1,Q199943,Q152730
1,Q336898,Q031216
1,Q407482,Q312530
1,Q452673,Q281630
1,Q636399,Q359360
1,Q722738,Q115447
1,Q668070,Q523728
1,Q692855,Q567975
1,Q661982,Q144656
1,Q592292,Q144965
1,Q076671,Q131256
1,Q485418,Q393358
1,Q004798,Q388179
1,Q014718,Q286238
1,Q036706,Q280673
1,Q385265,Q500486
1,Q200388,Q247025
1,Q314764,Q263860
1,Q018314,Q276795
1,Q159328,Q367437
1,Q436811,Q080532
1,Q332139,Q592622
1,Q464712,Q219252
1,Q689933,Q524784
1,Q057231,Q621794
1,Q625087,Q485633
1,Q546792,Q321139
1,Q466742,Q354445
1,Q074119,Q560244
1,Q006620,Q698336
1,Q005557,Q594457
1,Q384583,Q500121
1,Q004861,Q424642
1,Q688913,Q602942
1,Q340517,Q463368
1,Q118885,Q672213
1,Q532417,Q104133
1,Q342932,Q048580
1,Q393627,Q320813
1,Q424218,Q696599
1,Q592898,Q082614
1,Q484761,Q635073
1,Q118569,Q468334
1,Q633047,Q475918
1,Q090186,Q320243
1,Q275721,Q323040
1,Q496946,Q597508
1,Q011988,Q575455
1,Q217758,Q415959
1,Q064059,Q333191
1,Q538594,Q714501
1,Q128821,Q710777
1,Q141164,Q029201
1,Q342729,Q502391
1,Q264488,Q674761
1,Q451563,Q679792
1,Q521761,Q645323
1,Q340148,Q057446
1,Q016691,Q153549
1,Q520567,Q648371
1,Q594487,Q484401
1,Q561981,Q387323
1,Q015885,Q554888
1,Q611099,Q327305
1,Q152099,Q380745
1,Q595854,Q307429
1,Q326320,Q087672
1,Q060884,Q230277
1,Q270939,Q373089
1,Q152336,Q470826
1,Q020927,Q379875
1,Q320823,Q463888
1,Q553954,Q503911
1,Q326570,Q560505
1,Q714446,Q510912
1,Q425111,Q587429
1,Q460785,Q409031
1,Q351263,Q425259
1,Q704167,Q424586
1,Q609818,Q082532
1,Q576033,Q102886
1,Q668728,Q496535
1,Q199559,Q352978
1,Q354646,Q438008
1,Q410979,Q366377
1,Q511956,Q196405
1,Q538007,Q372080
1,Q451912,Q243286
1,Q348509,Q347377
1,Q324910,Q125124
1,Q628338,Q320915
1,Q165861,Q384470
1,Q415962,Q330739
1,Q036391,Q599929
1,Q136009,Q531364
1,Q513070,Q690576
1,Q261184,Q647099
1,Q108726,Q204835
1,Q419339,Q472760
1,Q385265,Q580315
1,Q017900,Q425624
1,Q254751,Q494303
1,Q491443,Q311297
1,Q393358,Q025408
1,Q135397,Q644673
1,Q648169,Q306572
1,Q540823,Q648929
1,Q467078,Q510383
1,Q390548,Q613280
1,Q316384,Q489102
1,Q655765,Q161938
1,Q076557,Q425763
1,Q227041,Q070570
1,Q332991,Q631209
1,Q569275,Q280416
1,Q465458,Q215946
1,Q352029,Q082294
1,Q714440,Q618881
1,Q240693,Q582123
1,Q054411,Q632036
1,Q151047,Q110044
1,Q460472,Q185392
1,Q185426,Q089651
1,Q367455,Q088760
1,Q240693,Q698560
1,Q471004,Q294607
1,Q589816,Q558841
1,Q516094,Q698996
1,Q398679,Q174405
1,Q438394,Q235004
1,Q452416,Q270993
1,Q231617,Q326885
1,Q578889,Q634750
1,Q037800,Q421020
1,Q429571,Q569974
1,Q579082,Q635160
1,Q690117,Q644208
1,Q434560,Q313801
1,Q341805,Q599844
1,Q550264,Q553050
1,Q528505,Q520333
1,Q209042,Q143276
1,Q462537,Q195819
1,Q221882,Q374255
1,Q363572,Q521515
1,Q585696,Q289613
1,Q309554,Q319524
1,Q493834,Q369610
1,Q182579,Q369715
1,Q370264,Q344005
1,Q690894,Q190958
1,Q174111,Q035389
1,Q521124,Q526665
1,Q215181,Q100089
1,Q569275,Q263180
1,Q306572,Q076211
1,Q564863,Q083077
1,Q079775,Q010334
1,Q590109,Q027966
1,Q515300,Q115910
1,Q512988,Q154338
1,Q523842,Q357439
1,Q248881,Q484401
1,Q108258,Q726376
1,Q566592,Q010797
1,Q597276,Q271211
1,Q219056,Q397713
1,Q621092,Q142684
1,Q541297,Q287705
1,Q353992,Q546150
1,Q408017,Q146950
1,Q653943,Q574433
1,Q457883,Q116071
1,Q198968,Q427262
1,Q211751,Q685611
1,Q092028,Q720814
1,Q642737,Q270939
1,Q050954,Q152922
1,Q687620,Q544178
1,Q320915,Q012126
1,Q542655,Q643098
1,Q136037,Q320206
1,Q062726,Q005588
1,Q113250,Q164341
1,Q077693,Q077285
1,Q311391,Q085589
1,Q271269,Q364042
1,Q198968,Q014237
1,Q455387,Q204776
1,Q512620,Q383133
1,Q174693,Q498841
1,Q150241,Q391454
1,Q483396,Q295592
1,Q052374,Q027662
1,Q577303,Q127780
1,Q015924,Q718839
1,Q576842,Q044718
1,Q297303,Q609432
1,Q052675,Q372246
1,Q339925,Q363505
1,Q466283,Q499600
1,Q522500,Q231880
1,Q219413,Q527568
1,Q331390,Q188027
1,Q637524,Q570388
1,Q233045,Q023073
1,Q698559,Q404336
1,Q348378,Q196188
1,Q152922,Q476763
1,Q515998,Q395060
1,Q527031,Q514240
1,Q036391,Q293418
1,Q127449,Q128982
1,Q480446,Q603158
1,Q595630,Q636735
1,Q672875,Q137084
1,Q195819,Q582177
1,Q149695,Q158556
1,Q091746,Q145450
1,Q697329,Q474368
1,Q679720,Q697329
1,Q510652,Q050155
1,Q518745,Q604819
1,Q304201,Q219342
1,Q255620,Q589805
1,Q129182,Q454966
1,Q094813,Q086168
1,Q638599,Q526780
1,Q388459,Q508952
1,Q336990,Q644372
1,Q334152,Q480142
1,Q015924,Q529050
1,Q474290,Q326873
1,Q103541,Q660693
1,Q496789,Q583969
1,Q619888,Q395767
1,Q457378,Q379751
1,Q489892,Q180060
1,Q443340,Q644673
1,Q365111,Q390894
1,Q080532,Q085762
1,Q301644,Q200129
1,Q606417,Q625695
1,Q260475,Q556311
1,Q718736,Q682508
1,Q038028,Q493834
1,Q502161,Q606123
1,Q569998,Q202360
1,Q085589,Q553474
1,Q434560,Q722746
1,Q427707,Q711563
1,Q511906,Q114043
1,Q102713,Q477022
1,Q133274,Q677032
1,Q421580,Q354504
1,Q563717,Q318838
1,Q091817,Q408976
1,Q040466,Q258731
1,Q369932,Q127163
1,Q408017,Q228506
1,Q699918,Q453130
1,Q220676,Q715144
1,Q389578,Q416859
1,Q297357,Q537024
1,Q132760,Q279630
1,Q176078,Q715688
1,Q591658,Q035462
1,Q536365,Q371502
1,Q186881,Q124262
1,Q100233,Q152730
1,Q159595,Q693127
1,Q376644,Q636457
1,Q176561,Q077776
1,Q106980,Q641249
1,Q060525,Q689561
1,Q627007,Q077137
1,Q104010,Q085589
1,Q405037,Q445927
1,Q421175,Q449011
1,Q540823,Q168614
1,Q371609,Q726951
1,Q356683,Q367041
1,Q050678,Q203831
1,Q463829,Q619278
1,Q517878,Q100089
1,Q169478,Q455345
1,Q285288,Q414588
1,Q219574,Q492945
1,Q699173,Q340625
1,Q056718,Q128265
1,Q408726,Q643803
1,Q311613,Q035697
1,Q317917,Q314986
1,Q290630,Q168818
1,Q371610,Q482314
1,Q488530,Q208060
1,Q315679,Q719899
1,Q391951,Q009592
1,Q457661,Q574335
1,Q273555,Q159595
1,Q118880,Q486531
1,Q043836,Q149381
1,Q366457,Q179433
1,Q599581,Q008882
1,Q125883,Q084293
1,Q341550,Q587939
1,Q214310,Q660693
1,Q505642,Q680448
1,Q136685,Q444751
1,Q147410,Q076431
1,Q431864,Q361651
1,Q564203,Q069412
1,Q219735,Q356306
1,Q402225,Q670017
1,Q635647,Q293203
1,Q565270,Q016099
1,Q509780,Q436069
1,Q586722,Q120331
1,Q414236,Q015209
1,Q233861,Q371060
1,Q209875,Q321489
1,Q572176,Q319302
1,Q204498,Q246433
1,Q492208,Q353992
1,Q322984,Q502391
1,Q526780,Q225616
1,Q107940,Q039711
1,Q622572,Q654127
1,Q381138,Q243766
1,Q136663,Q124471
1,Q351319,Q684613
1,Q597353,Q447825
1,Q481701,Q464712
1,Q248966,Q401406
1,Q511906,Q366920
1,Q318732,Q127376
1,Q491292,Q516692
1,Q691602,Q160968
1,Q466495,Q227330
1,Q578638,Q655498
1,Q593598,Q051751
1,Q247865,Q005528
1,Q540487,Q564203
1,Q511438,Q616991
1,Q022193,Q180021
1,Q417366,Q013693
1,Q655314,Q641309
1,Q316384,Q554289
1,Q375677,Q082294
1,Q505814,Q246937
1,Q519023,Q610233
1,Q255883,Q434560
1,Q543223,Q514240
1,Q137606,Q064059
1,Q280013,Q726983
1,Q159453,Q411444
1,Q668664,Q033925
1,Q699173,Q222144
1,Q418139,Q114931
1,Q662650,Q276975
1,Q411578,Q358245
1,Q310112,Q190463
1,Q623414,Q229975
1,Q674827,Q280088
1,Q499699,Q543700
1,Q654586,Q526780
1,Q067579,Q299546
1,Q420460,Q675249
1,Q366973,Q200772
1,Q591245,Q481575
1,Q383273,Q530856
1,Q181087,Q130448
1,Q339317,Q359970
1,Q587074,Q357180
1,Q489328,Q120405
1,Q254794,Q119645
1,Q015850,Q205557
1,Q191239,Q563272
1,Q521895,Q000350
1,Q557038,Q276975
1,Q126319,Q052675
1,Q428261,Q426562
1,Q363870,Q060681
1,Q111332,Q112129
1,Q104693,Q613550
1,Q374285,Q291502
1,Q670749,Q336995
1,Q056101,Q156095
1,Q317876,Q325067
1,Q087905,Q006047
1,Q339303,Q180301
1,Q151047,Q194609
1,Q482264,Q025946
1,Q484904,Q192753
1,Q668271,Q393000
1,Q701583,Q360887
1,Q392140,Q454858
1,Q709091,Q504596
1,Q367923,Q704181
1,Q655201,Q725577
1,Q723726,Q458620
1,Q653825,Q675912
1,Q303417,Q709212
1,Q385904,Q722738
1,Q561131,Q302152
1,Q438008,Q184100
1,Q591843,Q470898
1,Q409520,Q517980
1,Q176784,Q026196
1,Q139360,Q454606
1,Q246342,Q194773
1,Q029622,Q240124
1,Q402828,Q246560
1,Q476596,Q119369
1,Q283840,Q721583
1,Q345245,Q443851
1,Q325447,Q516692
1,Q569535,Q054411
1,Q146366,Q602938
1,Q436925,Q728234
1,Q351016,Q120806
1,Q668373,Q537779
1,Q688741,Q277412
1,Q663584,Q260754
1,Q601095,Q037752
1,Q226785,Q588020
1,Q301230,Q033727
1,Q727024,Q561981
1,Q594457,Q016302
1,Q672532,Q059221
1,Q016691,Q369970
1,Q046021,Q111435
1,Q492724,Q067160
1,Q617904,Q625382
1,Q610378,Q156043
1,Q145636,Q074883
1,Q333563,Q291302
1,Q257623,Q271361
1,Q266637,Q333275
1,Q180639,Q016296
1,Q393221,Q304566
1,Q580277,Q228698
1,Q387332,Q065620
1,Q381163,Q081677
1,Q642912,Q415776
1,Q312378,Q024602
1,Q187144,Q286662
1,Q060792,Q075678
1,Q531575,Q209532
1,Q060010,Q517079
1,Q118705,Q085025
1,Q193882,Q428014
1,Q135863,Q319897
1,Q211394,Q591658
1,Q105468,Q293132
1,Q412339,Q188027
1,Q126151,Q425624
1,Q168452,Q717563
1,Q149667,Q534762
1,Q080998,Q492945
1,Q261280,Q155799
1,Q331390,Q073096
1,Q199547,Q605880
1,Q573081,Q195819
